# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1559193350.880274534225464,0.02328,0.00057,0.00309,0.00019,0.00133,0.00085,0.02931
1559193350.980498552322388,0.01233,0.00035,0.00050,0.00008,0.00075,0.00076,0.01478
1559193351.080432176589966,0.01491,0.00047,0.00099,0.00010,0.00192,0.00089,0.01928
1559193351.180392503738403,0.01426,0.00042,0.00158,0.00026,0.00006,0.00089,0.01748
1559193351.280427694320679,0.01559,0.00054,0.00176,0.00026,0.00184,0.00091,0.02090
1559193351.380278825759888,0.02233,0.00043,0.00059,0.00042,0.00009,0.00103,0.02489
1559193351.480293512344360,0.00987,0.00034,0.00067,0.00025,0.00130,0.00065,0.01307
1559193351.580475568771362,0.03049,0.00058,0.00134,0.00042,0.00029,0.00096,0.03408
1559193351.680881023406982,0.01553,0.00036,0.00071,0.00026,0.00075,0.00073,0.01835
1559193351.780813932418823,0.02006,0.00046,0.00084,0.00035,0.00104,0.00081,0.02356
1559193351.880567312240601,0.02854,0.00056,0.00112,0.00044,0.00371,0.00123,0.03560
1559193351.980522394180298,0.00903,0.00047,0.00083,0.00051,0.00027,0.00099,0.01211
1559193352.080358743667603,0.00645,0.00026,0.00147,0.00026,0.00007,0.00074,0.00926
1559193352.180497646331787,0.02830,0.00053,0.00078,0.00035,0.00014,0.00125,0.03135
1559193352.280294656753540,0.02227,0.00044,0.00046,0.00026,0.00016,0.00132,0.02490
1559193352.380457401275635,0.00723,0.00029,0.00037,0.00015,0.00500,0.00079,0.01383
1559193352.480544090270996,0.01199,0.00052,0.00054,0.00067,0.00110,0.00101,0.01583
1559193352.580754041671753,0.01247,0.00044,0.00118,0.00070,0.00115,0.00120,0.01714
1559193352.680504798889160,0.02910,0.00072,0.00257,0.00039,0.00313,0.00112,0.03703
1559193352.780606985092163,0.00807,0.00036,0.00083,0.00055,0.00000,0.00134,0.01115
1559193352.880665302276611,0.01425,0.00045,0.00136,0.00031,0.00219,0.00098,0.01954
1559193352.980622053146362,0.00897,0.00037,0.00072,0.00029,0.00007,0.00101,0.01142
1559193353.080801486968994,0.00800,0.00024,0.00056,0.00010,0.00115,0.00059,0.01064
1559193353.180739402770996,0.02241,0.00055,0.00214,0.00035,0.00012,0.00176,0.02734
1559193353.280645847320557,0.02883,0.00071,0.00296,0.00030,0.00053,0.00150,0.03483
1559193353.380640506744385,0.01015,0.00034,0.00138,0.00023,0.00138,0.00086,0.01433
1559193353.480515718460083,0.02712,0.00043,0.00169,0.00052,0.00167,0.00213,0.03355
1559193353.580437660217285,0.00831,0.00036,0.00088,0.00034,0.00006,0.00101,0.01097
1559193353.680651426315308,0.02772,0.00057,0.00240,0.00043,0.00204,0.00112,0.03427
1559193353.780647039413452,0.00961,0.00033,0.00134,0.00019,0.00055,0.00062,0.01264
1559193353.880794525146484,0.03137,0.00111,0.00426,0.00120,0.00210,0.00230,0.04233
1559193353.980682611465454,0.02139,0.00065,0.00067,0.00095,0.00079,0.00224,0.02671
1559193354.080624818801880,0.02301,0.00050,0.00068,0.00057,0.00289,0.00106,0.02871
1559193354.180727958679199,0.00988,0.00029,0.00084,0.00036,0.00019,0.00073,0.01229
1559193354.280622959136963,0.02861,0.00052,0.00035,0.00053,0.00571,0.00129,0.03701
1559193354.380658149719238,0.00830,0.00043,0.00072,0.00097,0.00171,0.00086,0.01298
1559193354.481000185012817,0.01915,0.00037,0.00122,0.00097,0.00101,0.00097,0.02371
1559193354.580904483795166,0.00814,0.00044,0.00057,0.00072,0.00434,0.00089,0.01511
1559193354.680725097656250,0.00761,0.00035,0.00111,0.00085,0.00046,0.00090,0.01128
1559193354.780574560165405,0.02528,0.00119,0.00338,0.00197,0.00422,0.00133,0.03737
1559193354.880529165267944,0.00775,0.00032,0.00165,0.00103,0.00312,0.00120,0.01508
1559193354.980484247207642,0.02079,0.00068,0.00285,0.00195,0.00494,0.00112,0.03234
1559193355.080591917037964,0.00756,0.00030,0.00035,0.00103,0.00120,0.00063,0.01107
1559193355.180505037307739,0.03382,0.00047,0.00181,0.00094,0.00103,0.00115,0.03923
1559193355.280559062957764,0.02841,0.00052,0.00093,0.00126,0.00348,0.00106,0.03566
1559193355.680563449859619,0.02072,0.00138,0.00270,0.00012,0.00154,0.00074,0.02721
1559193355.780628919601440,0.00697,0.00022,0.00013,0.00007,0.00007,0.00057,0.00802
1559193355.880720853805542,0.00740,0.00026,0.00025,0.00010,0.00024,0.00058,0.00883
1559193356.180552959442139,0.01737,0.00087,0.00108,0.00013,0.00158,0.00082,0.02184
1559193356.280676126480103,0.00742,0.00025,0.00030,0.00016,0.00027,0.00076,0.00916
1559193356.380745172500610,0.00652,0.00034,0.00042,0.00025,0.00004,0.00128,0.00885
1559193356.480746269226074,0.01409,0.00061,0.00104,0.00023,0.00000,0.00139,0.01736
1559193356.580505371093750,0.01561,0.00059,0.00235,0.00023,0.00000,0.00177,0.02056
1559193356.680467605590820,0.03090,0.00073,0.00195,0.00021,0.00162,0.00152,0.03693
1559193356.780519247055054,0.01113,0.00038,0.00068,0.00020,0.00490,0.00088,0.01817
1559193356.880518436431885,0.01789,0.00040,0.00042,0.00079,0.00046,0.00084,0.02081
1559193356.980490922927856,0.01201,0.00050,0.00086,0.00083,0.00056,0.00120,0.01596
1559193357.080622196197510,0.00739,0.00028,0.00142,0.00032,0.00285,0.00056,0.01281
1559193357.180613994598389,0.01014,0.00041,0.00047,0.00110,0.00013,0.00087,0.01314
1559193357.280464410781860,0.02086,0.00071,0.00401,0.00183,0.00264,0.00111,0.03116
1559193357.380551099777222,0.01612,0.00059,0.00048,0.00117,0.00125,0.00117,0.02078
1559193357.480597257614136,0.02923,0.00057,0.00296,0.00105,0.00096,0.00102,0.03580
1559193357.580679178237915,0.00973,0.00034,0.00180,0.00036,0.00027,0.00094,0.01343
1559193357.680624485015869,0.02078,0.00044,0.00212,0.00045,0.00140,0.00136,0.02653
1559193357.780674457550049,0.02004,0.00057,0.00144,0.00081,0.00000,0.00126,0.02411
1559193357.880625963211060,0.02063,0.00081,0.00058,0.00121,0.00711,0.00136,0.03169
1559193357.980630636215210,0.01109,0.00048,0.00233,0.00077,0.00124,0.00092,0.01684
1559193358.080660343170166,0.00728,0.00024,0.00097,0.00052,0.00055,0.00058,0.01013
1559193358.180651187896729,0.00839,0.00029,0.00159,0.00077,0.00065,0.00074,0.01244
1559193358.280520200729370,0.02457,0.00057,0.00325,0.00222,0.00454,0.00098,0.03612
1559193358.380690336227417,0.01778,0.00041,0.00164,0.00139,0.00310,0.00117,0.02549
1559193358.480627775192261,0.02051,0.00072,0.00147,0.00238,0.00166,0.00110,0.02784
1559193358.580737352371216,0.01155,0.00039,0.00067,0.00155,0.00204,0.00098,0.01719
1559193358.680710792541504,0.02994,0.00057,0.00160,0.00216,0.00000,0.00200,0.03627
1559193358.780827760696411,0.00901,0.00030,0.00039,0.00071,0.00038,0.00076,0.01156
1559193358.880670785903931,0.02196,0.00044,0.00196,0.00117,0.00158,0.00117,0.02828
1559193358.980863094329834,0.00847,0.00028,0.00065,0.00068,0.00000,0.00059,0.01068
1559193359.080777883529663,0.01633,0.00059,0.00194,0.00133,0.00157,0.00149,0.02325
1559193359.180731058120728,0.01510,0.00052,0.00214,0.00115,0.00015,0.00095,0.02001
1559193359.280744791030884,0.03224,0.00071,0.00216,0.00141,0.00017,0.00148,0.03817
1559193359.380965709686279,0.00885,0.00028,0.00082,0.00064,0.00129,0.00077,0.01265
1559193359.481021165847778,0.01072,0.00036,0.00107,0.00103,0.00506,0.00091,0.01915
1559193359.580926656723022,0.01276,0.00048,0.00066,0.00200,0.00256,0.00098,0.01944
1559193359.680951356887817,0.01232,0.00049,0.00236,0.00255,0.00063,0.00097,0.01932
1559193359.781037092208862,0.01266,0.00046,0.00103,0.00239,0.00078,0.00121,0.01853
1559193359.882035970687866,0.01397,0.00046,0.00131,0.00227,0.00034,0.00114,0.01948
1559193359.980960130691528,0.01359,0.00046,0.00174,0.00150,0.00275,0.00096,0.02101
1559193360.081071853637695,0.00635,0.00024,0.00065,0.00050,0.00009,0.00051,0.00834
1559193360.181059837341309,0.01368,0.00044,0.00127,0.00086,0.00075,0.00117,0.01816
1559193360.281049966812134,0.03227,0.00055,0.00062,0.00138,0.00321,0.00163,0.03965
1559193360.380928039550781,0.00897,0.00030,0.00065,0.00059,0.00071,0.00056,0.01177
1559193360.480981826782227,0.01281,0.00042,0.00262,0.00092,0.00040,0.00112,0.01829
1559193360.581008911132812,0.01399,0.00041,0.00160,0.00051,0.00380,0.00084,0.02116
1559193360.680955171585083,0.03505,0.00060,0.00214,0.00140,0.00116,0.00149,0.04183
1559193360.781340122222900,0.00962,0.00025,0.00084,0.00049,0.00028,0.00069,0.01219
1559193360.881247758865356,0.02309,0.00072,0.00098,0.00115,0.00057,0.00175,0.02826
1559193360.981021881103516,0.01439,0.00043,0.00056,0.00066,0.00058,0.00109,0.01772
1559193361.080997228622437,0.00677,0.00023,0.00023,0.00028,0.00070,0.00059,0.00882
1559193361.181300878524780,0.01490,0.00062,0.00191,0.00100,0.00002,0.00119,0.01964
1559193361.281134605407715,0.01666,0.00060,0.00171,0.00080,0.00000,0.00116,0.02093
1559193361.381107568740845,0.01880,0.00064,0.00147,0.00074,0.00529,0.00098,0.02792
1559193361.481070041656494,0.01890,0.00051,0.00031,0.00095,0.00073,0.00110,0.02251
1559193361.581078290939331,0.01664,0.00058,0.00057,0.00069,0.00528,0.00101,0.02477
1559193361.682069063186646,0.02117,0.00047,0.00168,0.00099,0.00042,0.00093,0.02567
1559193361.781171798706055,0.00894,0.00025,0.00118,0.00043,0.00004,0.00049,0.01132
1559193361.881164073944092,0.01125,0.00040,0.00063,0.00037,0.00110,0.00066,0.01441
1559193361.981228590011597,0.00981,0.00028,0.00082,0.00040,0.00111,0.00061,0.01302
1559193362.081037759780884,0.01002,0.00066,0.00052,0.00053,0.00008,0.00140,0.01321
1559193362.181160926818848,0.02947,0.00041,0.00196,0.00072,0.00000,0.00125,0.03381
1559193362.281202793121338,0.00995,0.00031,0.00035,0.00040,0.00148,0.00101,0.01349
1559193362.381175041198730,0.01199,0.00038,0.00040,0.00061,0.00024,0.00100,0.01462
1559193362.481240987777710,0.00851,0.00023,0.00056,0.00016,0.00162,0.00072,0.01179
1559193362.581152200698853,0.00970,0.00022,0.00052,0.00028,0.00080,0.00067,0.01220
1559193362.681154727935791,0.02145,0.00037,0.00051,0.00046,0.00107,0.00110,0.02495
1559193362.781060457229614,0.01061,0.00028,0.00077,0.00034,0.00004,0.00059,0.01262
1559193362.881169319152832,0.01805,0.00082,0.00228,0.00088,0.00328,0.00105,0.02637
1559193362.981168985366821,0.00939,0.00028,0.00046,0.00032,0.00121,0.00067,0.01233
1559193363.081169366836548,0.00726,0.00024,0.00058,0.00038,0.00000,0.00102,0.00948
1559193363.181304216384888,0.00860,0.00034,0.00088,0.00044,0.00007,0.00074,0.01108
1559193363.281198024749756,0.01467,0.00040,0.00189,0.00061,0.00032,0.00095,0.01886
1559193363.381121158599854,0.00778,0.00024,0.00075,0.00032,0.00011,0.00055,0.00975
1559193363.483243703842163,0.01605,0.00069,0.00150,0.00091,0.00214,0.00129,0.02257
1559193363.581103563308716,0.01707,0.00042,0.00088,0.00070,0.00099,0.00086,0.02092
1559193363.681134939193726,0.02195,0.00070,0.00100,0.00104,0.00182,0.00119,0.02770
1559193363.781133890151978,0.01406,0.00044,0.00171,0.00087,0.00111,0.00149,0.01968
1559193363.881365776062012,0.01369,0.00046,0.00090,0.00074,0.00264,0.00114,0.01957
1559193363.981167316436768,0.02457,0.00051,0.00245,0.00096,0.00018,0.00081,0.02948
1559193364.081174850463867,0.00684,0.00024,0.00067,0.00049,0.00063,0.00057,0.00945
1559193364.181222677230835,0.00805,0.00025,0.00045,0.00046,0.00010,0.00050,0.00981
1559193364.281059265136719,0.01400,0.00052,0.00179,0.00085,0.00038,0.00124,0.01878
1559193364.381215333938599,0.02486,0.00069,0.00148,0.00143,0.00008,0.00123,0.02979
1559193364.481009721755981,0.00700,0.00027,0.00121,0.00046,0.00141,0.00055,0.01090
1559193364.581156730651855,0.01671,0.00049,0.00059,0.00081,0.00124,0.00088,0.02072
1559193364.681189775466919,0.02316,0.00075,0.00068,0.00161,0.00195,0.00150,0.02965
1559193364.781119346618652,0.00683,0.00031,0.00061,0.00091,0.00172,0.00110,0.01148
1559193364.881178379058838,0.02349,0.00057,0.00233,0.00111,0.00029,0.00127,0.02906
1559193364.981038093566895,0.01029,0.00034,0.00060,0.00038,0.00237,0.00077,0.01476
1559193365.081104993820190,0.00735,0.00024,0.00014,0.00040,0.00045,0.00079,0.00936
1559193365.181137084960938,0.00817,0.00029,0.00140,0.00051,0.00427,0.00059,0.01523
1559193365.281209230422974,0.02909,0.00046,0.00202,0.00151,0.00118,0.00081,0.03507
1559193365.381234407424927,0.00844,0.00024,0.00016,0.00085,0.00039,0.00059,0.01065
1559193365.481059074401855,0.01880,0.00060,0.00113,0.00215,0.00180,0.00092,0.02540
1559193365.581097126007080,0.02682,0.00057,0.00287,0.00179,0.00205,0.00074,0.03485
1559193365.681115388870239,0.02535,0.00100,0.00323,0.00199,0.00049,0.00112,0.03318
1559193365.781242609024048,0.01302,0.00038,0.00075,0.00098,0.00000,0.00099,0.01610
1559193365.881163358688354,0.02271,0.00054,0.00228,0.00105,0.00154,0.00108,0.02921
1559193365.981308460235596,0.01321,0.00044,0.00106,0.00080,0.00143,0.00091,0.01786
1559193366.081322431564331,0.00754,0.00036,0.00031,0.00043,0.00042,0.00065,0.00972
1559193366.181293487548828,0.02103,0.00077,0.00069,0.00075,0.00016,0.00099,0.02440
1559193366.281299829483032,0.02385,0.00053,0.00299,0.00049,0.00036,0.00109,0.02931
1559193366.381161928176880,0.00970,0.00035,0.00083,0.00024,0.00320,0.00093,0.01526
1559193366.481085062026978,0.02501,0.00063,0.00125,0.00071,0.00548,0.00129,0.03437
1559193366.581374406814575,0.01004,0.00033,0.00069,0.00059,0.00008,0.00067,0.01240
1559193366.681098699569702,0.01409,0.00046,0.00092,0.00073,0.00020,0.00112,0.01751
1559193366.781059741973877,0.01287,0.00044,0.00152,0.00047,0.00401,0.00096,0.02028
1559193366.881074190139771,0.01820,0.00038,0.00063,0.00065,0.00117,0.00068,0.02170
1559193366.981175899505615,0.01313,0.00036,0.00058,0.00083,0.00141,0.00092,0.01723
1559193367.082134485244751,0.00740,0.00023,0.00109,0.00035,0.00040,0.00051,0.00998
1559193367.181299448013306,0.01175,0.00037,0.00055,0.00055,0.00177,0.00090,0.01588
1559193367.281201601028442,0.02095,0.00048,0.00264,0.00085,0.00019,0.00120,0.02632
1559193367.381323099136353,0.01928,0.00063,0.00171,0.00123,0.00144,0.00112,0.02541
1559193367.481323480606079,0.01156,0.00038,0.00042,0.00076,0.00023,0.00081,0.01416
1559193367.581268310546875,0.01178,0.00051,0.00080,0.00064,0.00000,0.00083,0.01457
1559193367.681581258773804,0.01670,0.00053,0.00165,0.00063,0.00046,0.00094,0.02090
1559193367.781432628631592,0.01290,0.00040,0.00078,0.00052,0.00118,0.00108,0.01685
1559193367.881342649459839,0.01129,0.00033,0.00186,0.00047,0.00115,0.00070,0.01580
1559193367.981411457061768,0.01436,0.00036,0.00078,0.00056,0.00083,0.00071,0.01759
1559193368.081667184829712,0.00770,0.00023,0.00025,0.00040,0.00005,0.00062,0.00925
1559193368.181332826614380,0.01336,0.00043,0.00043,0.00054,0.00000,0.00095,0.01571
1559193368.281287670135498,0.02081,0.00048,0.00171,0.00046,0.00302,0.00110,0.02759
1559193368.381200790405273,0.01668,0.00040,0.00146,0.00061,0.00077,0.00075,0.02067
1559193368.481242418289185,0.01702,0.00047,0.00137,0.00053,0.00000,0.00087,0.02027
1559193368.581168651580811,0.02155,0.00064,0.00176,0.00044,0.00313,0.00083,0.02834
1559193368.681200742721558,0.02191,0.00051,0.00055,0.00056,0.00026,0.00070,0.02448
1559193368.781334161758423,0.01441,0.00038,0.00077,0.00044,0.00018,0.00073,0.01692
1559193368.883638143539429,0.02065,0.00052,0.00075,0.00056,0.00014,0.00093,0.02354
1559193368.981500387191772,0.01248,0.00038,0.00057,0.00044,0.00087,0.00086,0.01560
1559193369.081597566604614,0.00698,0.00028,0.00050,0.00030,0.00000,0.00054,0.00859
1559193369.181280374526978,0.00987,0.00033,0.00152,0.00037,0.00365,0.00058,0.01632
1559193369.281200885772705,0.02946,0.00051,0.00151,0.00118,0.00011,0.00089,0.03367
1559193369.381279706954956,0.01005,0.00029,0.00093,0.00059,0.00203,0.00061,0.01451
1559193369.481150150299072,0.01557,0.00044,0.00117,0.00143,0.00546,0.00062,0.02468
1559193369.581177711486816,0.00949,0.00034,0.00070,0.00140,0.00030,0.00094,0.01317
1559193369.681261777877808,0.02189,0.00068,0.00191,0.00146,0.00330,0.00144,0.03068
1559193369.781292915344238,0.01271,0.00035,0.00087,0.00073,0.00005,0.00086,0.01558
1559193369.881423711776733,0.02477,0.00068,0.00149,0.00099,0.00000,0.00147,0.02940
1559193369.981206178665161,0.01508,0.00031,0.00123,0.00042,0.00054,0.00062,0.01820
1559193370.081231594085693,0.00710,0.00023,0.00102,0.00027,0.00046,0.00086,0.00995
1559193370.181229591369629,0.01194,0.00035,0.00117,0.00029,0.00095,0.00088,0.01559
1559193370.281089067459106,0.02837,0.00078,0.00066,0.00045,0.00469,0.00102,0.03598
1559193370.381413459777832,0.01991,0.00043,0.00169,0.00066,0.00087,0.00079,0.02437
1559193370.481132745742798,0.02468,0.00041,0.00248,0.00053,0.00010,0.00086,0.02906
1559193370.581251859664917,0.00914,0.00028,0.00121,0.00036,0.00018,0.00054,0.01171
1559193370.681601524353027,0.01350,0.00031,0.00148,0.00042,0.00070,0.00084,0.01725
1559193370.781273603439331,0.01267,0.00034,0.00053,0.00037,0.00000,0.00069,0.01460
1559193370.881234407424927,0.02723,0.00041,0.00053,0.00029,0.00327,0.00071,0.03243
1559193370.981310606002808,0.01111,0.00027,0.00048,0.00046,0.00012,0.00054,0.01297
1559193371.081201314926147,0.00796,0.00036,0.00045,0.00046,0.00108,0.00069,0.01101
1559193371.181384801864624,0.02802,0.00052,0.00092,0.00034,0.00112,0.00081,0.03172
1559193371.281303644180298,0.01613,0.00042,0.00162,0.00023,0.00184,0.00082,0.02106
1559193371.381282091140747,0.02059,0.00030,0.00076,0.00012,0.00082,0.00067,0.02326
1559193371.481410741806030,0.02862,0.00057,0.00144,0.00018,0.00032,0.00086,0.03201
1559193371.581357002258301,0.01262,0.00030,0.00096,0.00011,0.00004,0.00059,0.01463
1559193371.681317090988159,0.02014,0.00039,0.00060,0.00016,0.00000,0.00111,0.02241
1559193371.781451940536499,0.01713,0.00045,0.00102,0.00015,0.00000,0.00102,0.01977
1559193371.881610393524170,0.03462,0.00032,0.00052,0.00010,0.00200,0.00053,0.03810
1559193371.981292009353638,0.01088,0.00023,0.00048,0.00019,0.00013,0.00042,0.01233
1559193372.081321954727173,0.02774,0.00058,0.00144,0.00049,0.00000,0.00111,0.03136
1559193372.181437253952026,0.01184,0.00030,0.00033,0.00016,0.00038,0.00053,0.01354
1559193372.281257629394531,0.03348,0.00055,0.00102,0.00039,0.00305,0.00079,0.03928
1559193372.381333589553833,0.01000,0.00031,0.00054,0.00032,0.00033,0.00074,0.01225
1559193372.483586549758911,0.02887,0.00109,0.00171,0.00075,0.00082,0.00109,0.03434
1559193372.581438302993774,0.01177,0.00030,0.00063,0.00031,0.00000,0.00057,0.01358
1559193372.681766986846924,0.02346,0.00042,0.00075,0.00029,0.00109,0.00077,0.02678
1559193372.781652688980103,0.00972,0.00031,0.00120,0.00025,0.00060,0.00062,0.01271
1559193372.881232738494873,0.02969,0.00052,0.00179,0.00025,0.00018,0.00094,0.03338
1559193372.981422424316406,0.01621,0.00034,0.00169,0.00022,0.00024,0.00127,0.01996
1559193373.081372261047363,0.00796,0.00024,0.00035,0.00012,0.00007,0.00052,0.00926
1559193373.181403636932373,0.02063,0.00052,0.00171,0.00017,0.00009,0.00104,0.02416
1559193373.281371116638184,0.03198,0.00036,0.00075,0.00012,0.00023,0.00072,0.03417
1559193373.381452083587646,0.01432,0.00032,0.00058,0.00008,0.00109,0.00081,0.01720
1559193373.481337785720825,0.03270,0.00051,0.00195,0.00019,0.00000,0.00080,0.03616
1559193373.581480503082275,0.01145,0.00031,0.00065,0.00013,0.00055,0.00067,0.01375
1559193373.681445837020874,0.03801,0.00044,0.00217,0.00019,0.00022,0.00075,0.04178
1559193373.781305551528931,0.01276,0.00026,0.00063,0.00015,0.00000,0.00068,0.01448
1559193373.881278753280640,0.03215,0.00041,0.00152,0.00017,0.00000,0.00108,0.03532
1559193373.981217861175537,0.01268,0.00037,0.00069,0.00012,0.00158,0.00063,0.01607
1559193374.081278562545776,0.02586,0.00049,0.00122,0.00062,0.00022,0.00177,0.03017
1559193374.181302785873413,0.01299,0.00029,0.00143,0.00023,0.00019,0.00069,0.01581
1559193374.283699274063110,0.02437,0.00063,0.00160,0.00038,0.00051,0.00113,0.02862
1559193374.381358146667480,0.03391,0.00031,0.00054,0.00014,0.00000,0.00074,0.03566
1559193374.481374502182007,0.04129,0.00031,0.00041,0.00013,0.00019,0.00061,0.04295
1559193374.581541776657104,0.01165,0.00029,0.00037,0.00007,0.00132,0.00079,0.01449
1559193374.681360483169556,0.04119,0.00031,0.00051,0.00017,0.00037,0.00067,0.04321
1559193374.781357765197754,0.02807,0.00032,0.00108,0.00026,0.00030,0.00055,0.03058
1559193374.881404399871826,0.02913,0.00040,0.00078,0.00036,0.00012,0.00073,0.03152
1559193374.981477975845337,0.01142,0.00031,0.00066,0.00021,0.00005,0.00057,0.01323
1559193375.081218719482422,0.01226,0.00024,0.00058,0.00017,0.00000,0.00054,0.01380
1559193375.181267023086548,0.01126,0.00034,0.00059,0.00014,0.00021,0.00080,0.01334
1559193375.281259775161743,0.03577,0.00063,0.00110,0.00023,0.00000,0.00097,0.03870
1559193375.381400108337402,0.01380,0.00034,0.00075,0.00012,0.00004,0.00068,0.01574
1559193375.481522321701050,0.03495,0.00050,0.00074,0.00016,0.00000,0.00084,0.03719
1559193375.581544160842896,0.01295,0.00025,0.00147,0.00008,0.00157,0.00047,0.01678
1559193375.681308984756470,0.03687,0.00053,0.00139,0.00034,0.00163,0.00088,0.04166
1559193375.781278610229492,0.01166,0.00023,0.00034,0.00013,0.00006,0.00044,0.01286
1559193375.881290197372437,0.04138,0.00036,0.00054,0.00006,0.00032,0.00086,0.04353
1559193375.981348276138306,0.01035,0.00023,0.00028,0.00000,0.00012,0.00058,0.01157
1559193376.082133769989014,0.00830,0.00022,0.00060,0.00000,0.00100,0.00053,0.01065
1559193376.181495904922485,0.01250,0.00036,0.00031,0.00013,0.00000,0.00064,0.01395
1559193376.281460523605347,0.03381,0.00047,0.00059,0.00016,0.00238,0.00081,0.03823
1559193376.381372213363647,0.02346,0.00051,0.00067,0.00024,0.00000,0.00098,0.02586
1559193376.481374979019165,0.03494,0.00044,0.00084,0.00029,0.00000,0.00115,0.03766
1559193376.581411123275757,0.01088,0.00030,0.00025,0.00016,0.00064,0.00061,0.01283
1559193376.681272983551025,0.03407,0.00052,0.00263,0.00018,0.00211,0.00112,0.04062
1559193376.781523227691650,0.02645,0.00038,0.00078,0.00030,0.00086,0.00064,0.02941
1559193376.881521224975586,0.03147,0.00041,0.00043,0.00020,0.00021,0.00079,0.03350
1559193376.981423854827881,0.01413,0.00029,0.00056,0.00011,0.00035,0.00065,0.01610
1559193377.081249713897705,0.01190,0.00022,0.00044,0.00009,0.00016,0.00045,0.01327
1559193377.181436538696289,0.01000,0.00028,0.00046,0.00008,0.00005,0.00062,0.01150
1559193377.281361818313599,0.02896,0.00042,0.00053,0.00010,0.00012,0.00118,0.03131
1559193377.381288766860962,0.01462,0.00043,0.00111,0.00004,0.00084,0.00118,0.01823
1559193377.481388092041016,0.03124,0.00037,0.00066,0.00000,0.00051,0.00074,0.03353
1559193377.581333637237549,0.01410,0.00030,0.00071,0.00004,0.00209,0.00069,0.01794
1559193377.681198120117188,0.04363,0.00044,0.00044,0.00026,0.00021,0.00101,0.04599
1559193377.781188011169434,0.01280,0.00026,0.00036,0.00009,0.00019,0.00054,0.01424
1559193377.882501363754272,0.01820,0.00058,0.00062,0.00019,0.00007,0.00123,0.02089
1559193377.981453895568848,0.01547,0.00045,0.00171,0.00017,0.00111,0.00112,0.02003
1559193378.081340312957764,0.00722,0.00028,0.00055,0.00003,0.00005,0.00052,0.00866
1559193378.181467294692993,0.02335,0.00044,0.00083,0.00000,0.00087,0.00085,0.02635
1559193378.281342267990112,0.02037,0.00063,0.00139,0.00009,0.00238,0.00072,0.02559
1559193378.381450176239014,0.00850,0.00031,0.00122,0.00020,0.00152,0.00075,0.01250
1559193378.481430292129517,0.01897,0.00040,0.00055,0.00033,0.00071,0.00069,0.02166
1559193378.581288099288940,0.01052,0.00032,0.00112,0.00034,0.00239,0.00066,0.01534
1559193378.681289434432983,0.02565,0.00063,0.00227,0.00091,0.00031,0.00095,0.03072
1559193378.781274795532227,0.01694,0.00047,0.00173,0.00058,0.00034,0.00110,0.02116
1559193378.881345510482788,0.02023,0.00057,0.00080,0.00076,0.00017,0.00131,0.02385
1559193378.981253385543823,0.01608,0.00052,0.00129,0.00055,0.00073,0.00133,0.02051
1559193379.081221342086792,0.00815,0.00024,0.00106,0.00017,0.00149,0.00062,0.01173
1559193379.181160449981689,0.01166,0.00050,0.00056,0.00037,0.00000,0.00091,0.01399
1559193379.281244516372681,0.02692,0.00052,0.00252,0.00041,0.00009,0.00104,0.03151
1559193379.381079673767090,0.00963,0.00032,0.00059,0.00025,0.00182,0.00060,0.01321
1559193379.481268882751465,0.02526,0.00048,0.00283,0.00046,0.00070,0.00095,0.03068
1559193379.581376314163208,0.01498,0.00035,0.00199,0.00018,0.00029,0.00079,0.01857
1559193379.683655977249146,0.01177,0.00038,0.00114,0.00018,0.00076,0.00090,0.01513
1559193379.781440973281860,0.02516,0.00041,0.00063,0.00010,0.00257,0.00078,0.02965
1559193379.881603002548218,0.02459,0.00065,0.00142,0.00038,0.00002,0.00133,0.02838
1559193379.981558322906494,0.01342,0.00048,0.00062,0.00024,0.00107,0.00119,0.01701
1559193380.081508159637451,0.00657,0.00034,0.00063,0.00018,0.00000,0.00052,0.00823
1559193380.181421756744385,0.01247,0.00046,0.00090,0.00032,0.00009,0.00090,0.01514
1559193380.281317472457886,0.01601,0.00060,0.00067,0.00036,0.00174,0.00153,0.02091
1559193380.381215095520020,0.01419,0.00038,0.00133,0.00049,0.00548,0.00075,0.02262
1559193380.481289625167847,0.01419,0.00054,0.00096,0.00158,0.00536,0.00104,0.02368
1559193380.581269025802612,0.01520,0.00054,0.00091,0.00271,0.00298,0.00112,0.02346
1559193380.681266069412231,0.03013,0.00063,0.00046,0.00211,0.00243,0.00102,0.03678
1559193380.781414508819580,0.00842,0.00047,0.00106,0.00136,0.00009,0.00094,0.01235
1559193380.881207704544067,0.01973,0.00056,0.00110,0.00152,0.00318,0.00077,0.02685
1559193380.981392860412598,0.00904,0.00035,0.00034,0.00137,0.00007,0.00070,0.01188
1559193381.081420898437500,0.00695,0.00024,0.00056,0.00086,0.00004,0.00046,0.00911
1559193381.181471109390259,0.01366,0.00041,0.00142,0.00143,0.00227,0.00105,0.02025
1559193381.281272649765015,0.02235,0.00055,0.00104,0.00097,0.00018,0.00125,0.02634
1559193381.383045911788940,0.01082,0.00043,0.00068,0.00062,0.00062,0.00077,0.01394
1559193381.481459617614746,0.02856,0.00051,0.00060,0.00067,0.00109,0.00101,0.03245
1559193381.581459999084473,0.00797,0.00035,0.00029,0.00049,0.00170,0.00080,0.01160
